Wed Aug 14 12:28:50 +0000 2013,-83.04848769,42.33312717
Wed Aug 14 12:28:51 +0000 2013,-5.9097201,54.6733571
Wed Aug 14 12:28:51 +0000 2013,105.24563,-5.3796038
Wed Aug 14 12:28:51 +0000 2013,121.11373913,14.27356371
Wed Aug 14 12:28:53 +0000 2013,112.659108,-7.8661786
Wed Aug 14 12:28:58 +0000 2013,98.66178,3.58344
Wed Aug 14 12:28:59 +0000 2013,-9.04651,38.56051
Wed Aug 14 12:28:59 +0000 2013,140.04959781,40.18527831
Wed Aug 14 12:29:00 +0000 2013,-1.1227281,52.30709739
Wed Aug 14 12:29:01 +0000 2013,103.3302892,3.8435311
Wed Aug 14 12:29:03 +0000 2013,112.58155,-7.08816
Wed Aug 14 12:29:04 +0000 2013,-3.7423658,40.4095073
Wed Aug 14 12:29:04 +0000 2013,99.5711972,0.8067737
Wed Aug 14 12:29:05 +0000 2013,-51.1863154,-30.00848544
Wed Aug 14 12:29:08 +0000 2013,100.39167166,5.38649591
Wed Aug 14 12:29:10 +0000 2013,-43.241735,-22.9235829
Wed Aug 14 12:29:10 +0000 2013,107.90604,-7.23531
Wed Aug 14 12:29:11 +0000 2013,-70.71129,19.46405
Wed Aug 14 12:29:11 +0000 2013,0.0,0.0
Wed Aug 14 12:29:14 +0000 2013,120.99324738,14.56497798
Wed Aug 14 12:29:16 +0000 2013,107.0887604,-6.2744751
Wed Aug 14 12:29:19 +0000 2013,-45.5472694,-23.0055366
Wed Aug 14 12:29:19 +0000 2013,-75.91158198,40.35523311
Wed Aug 14 12:29:21 +0000 2013,-43.5570324,-22.7138524
Wed Aug 14 12:29:22 +0000 2013,32.80946732,39.90078182
Wed Aug 14 12:29:22 +0000 2013,-59.9750896,-3.0359469
Wed Aug 14 12:29:22 +0000 2013,100.3429086,13.7124204
Wed Aug 14 12:29:22 +0000 2013,16.01315,40.0863
Wed Aug 14 12:29:26 +0000 2013,38.32412302,38.34553947
Wed Aug 14 12:29:26 +0000 2013,-2.05323312,52.61953469
Wed Aug 14 12:29:26 +0000 2013,37.62012937,55.76177145
Wed Aug 14 12:29:28 +0000 2013,-0.13822365,38.53776767
Wed Aug 14 12:29:29 +0000 2013,-7.06880095,39.0151631
Wed Aug 14 12:29:31 +0000 2013,-75.01875373,40.94154422
Wed Aug 14 12:29:31 +0000 2013,109.5001106,-7.6037793
Wed Aug 14 12:29:32 +0000 2013,106.87109,-6.23701
Wed Aug 14 12:29:34 +0000 2013,101.58388859,3.07464168
Wed Aug 14 12:29:42 +0000 2013,110.28103,-7.5804
Wed Aug 14 12:29:42 +0000 2013,107.6701832,-6.9756331
Wed Aug 14 12:29:43 +0000 2013,101.48095674,3.08037128
Wed Aug 14 12:29:44 +0000 2013,31.37436,30.0476
Wed Aug 14 12:29:46 +0000 2013,9.53554264,42.35177893
Wed Aug 14 12:29:46 +0000 2013,121.0629276,14.68755181
Wed Aug 14 12:29:47 +0000 2013,38.06322,24.977
Wed Aug 14 12:29:47 +0000 2013,0.0,0.0
Wed Aug 14 12:29:47 +0000 2013,-1.47788241,53.38191142
Wed Aug 14 12:29:47 +0000 2013,-100.76722222,28.41972222
Wed Aug 14 12:29:48 +0000 2013,107.63627529,-6.92600083
Wed Aug 14 12:29:49 +0000 2013,6.27741679,49.44323042
Wed Aug 14 12:29:49 +0000 2013,140.62024727,35.8477549
Wed Aug 14 12:29:53 +0000 2013,27.41452319,37.75859186
Wed Aug 14 12:29:53 +0000 2013,115.17385,-8.71655
Wed Aug 14 12:29:54 +0000 2013,-6.48299922,54.05707012
Wed Aug 14 12:29:54 +0000 2013,-82.69132795,41.430834
Wed Aug 14 12:29:54 +0000 2013,112.76191,-7.26719
Wed Aug 14 12:29:54 +0000 2013,-2.2882935,53.56284427
Wed Aug 14 12:29:56 +0000 2013,114.65655,-3.31764
Wed Aug 14 12:29:56 +0000 2013,112.68874,-7.28092
Wed Aug 14 12:29:57 +0000 2013,-47.61315471,-16.77040131
Wed Aug 14 12:29:58 +0000 2013,100.66832542,4.27630711
Wed Aug 14 12:29:58 +0000 2013,106.84333,-6.24488
Wed Aug 14 12:30:01 +0000 2013,-78.67008487,33.82328474
Wed Aug 14 12:30:01 +0000 2013,48.06322837,46.36981869
Wed Aug 14 12:30:01 +0000 2013,100.3109758,-0.822264
Wed Aug 14 12:30:02 +0000 2013,-49.6290116,-29.1070616
Wed Aug 14 12:30:02 +0000 2013,-0.62958239,51.50730936
Wed Aug 14 12:30:03 +0000 2013,-79.78553306,36.07205044
Wed Aug 14 12:30:06 +0000 2013,-72.2281767,7.74704
Wed Aug 14 12:30:07 +0000 2013,39.1489,51.7011
Wed Aug 14 12:30:07 +0000 2013,103.65769,16.05538
Wed Aug 14 12:30:10 +0000 2013,-1.59771743,47.22486909
Wed Aug 14 12:30:12 +0000 2013,-89.03992916,42.51691704
Wed Aug 14 12:30:13 +0000 2013,103.74473333,1.38526889
Wed Aug 14 12:30:14 +0000 2013,132.17836708,34.16760396
Wed Aug 14 12:30:14 +0000 2013,-97.31503782,37.59623949
Wed Aug 14 12:30:16 +0000 2013,119.44370605,-5.21651782
Wed Aug 14 12:30:18 +0000 2013,121.0645911,14.730539
Wed Aug 14 12:30:18 +0000 2013,106.9451695,-6.2277801
Wed Aug 14 12:30:20 +0000 2013,-60.0010986,-3.03070209
Wed Aug 14 12:30:21 +0000 2013,119.4511648,-5.2029918
Wed Aug 14 12:30:25 +0000 2013,37.4307002,55.72058581
Wed Aug 14 12:30:27 +0000 2013,120.59225557,15.48993987
Wed Aug 14 12:30:28 +0000 2013,26.68535295,41.2665734
Wed Aug 14 12:30:29 +0000 2013,27.12867737,38.41822493
Wed Aug 14 12:30:32 +0000 2013,107.6401,-6.93055
Wed Aug 14 12:30:35 +0000 2013,-3.52517224,37.47013698
Wed Aug 14 12:30:35 +0000 2013,44.39,35.47
Wed Aug 14 12:30:35 +0000 2013,-70.61181023,-33.43386219
Wed Aug 14 12:30:38 +0000 2013,100.6047589,14.06363025
Wed Aug 14 12:30:39 +0000 2013,142.4005457,43.7431467
Wed Aug 14 12:30:40 +0000 2013,121.51295979,25.00060965
Wed Aug 14 12:30:40 +0000 2013,106.81724381,-6.40323095
Wed Aug 14 12:30:45 +0000 2013,39.18467,21.48649
Wed Aug 14 12:30:45 +0000 2013,27.14720448,38.43351951
Wed Aug 14 12:30:46 +0000 2013,108.955375,34.267212
Wed Aug 14 12:30:47 +0000 2013,140.88204569,38.26536588
Wed Aug 14 12:30:48 +0000 2013,-1.6269572,55.0299167
